loan_id,customer_id,origination_date,income,debt_to_income_ratio,loan_amount,interest_rate,credit_score,default_flag,default_probability,num_payments,avg_payment_ratio,max_days_late,pct_late_payments,origination_date_year,origination_date_month,origination_date_quarter,loan_age_months,loan_to_income,credit_dti_interaction,high_dti_flag,low_credit_flag,serious_delinquency_flag,underpayment_flag,high_risk_flag,employment_status_Retired,employment_status_Self-employed,employment_status_Unemployed,housing_status_Other,housing_status_Own,housing_status_Rent,product_type_Credit Card,product_type_Mortgage,product_type_Personal Loan,purpose_Debt Consolidation,purpose_Home Improvement,purpose_Major Purchase,purpose_Medical,purpose_Other
LOAN00007469,CUST007469,2023-08-09,0.6346552000452695,0.4183028450187128,0.41652397589480433,0.3252011117206054,0.524954026546696,1,0.21290756091013419,20,0.8246848741589222,86,0.4101322840422101,2023,8,3,19.166666666666668,0.7784133889537714,0.5670935175124423,0,0,1,1,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007470,CUST007470,2023-11-26,0.08850809602965524,0.1201325973440585,0.046340698609531335,0.6855198740106501,0.45444731207468025,1,0.5986087505868772,13,0.9249803479136255,13,0.3270162578639537,2023,11,4,15.533333333333333,0.3816766194038464,0.5896242926380469,0,0,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False
LOAN00007471,CUST007471,2023-05-14,0.448266480502286,0.6423474305008993,0.24016831393163174,0.23022177485510367,0.5147256982820572,1,0.8360311797360506,14,0.7214679302894743,73,0.24488272313997184,2023,5,2,22.066666666666666,0.6083509174235946,0.5102751201228155,0,0,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00007472,CUST007472,2022-07-28,0.31909573201275826,0.4122170499510088,0.30773622421111646,0.44807657937964096,1.0,0,0.6175605938616883,11,1.066134235041984,9,0.14068699614335337,2022,7,3,31.733333333333334,1.006743833030412,0.8451044043315938,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00007473,CUST007473,2022-12-20,0.20843445070141112,0.5001116421062755,1.0,0.24492581835344687,0.328785601807832,1,0.8575638286663925,8,0.7352941711158664,39,0.2464812932736811,2022,12,4,26.9,4.325569346546212,0.4381454010946569,0,1,0,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00007474,CUST007474,2022-03-20,0.09540898765348274,0.7604081658543755,0.06131514659330962,0.42905141164762006,0.8528985512446056,0,0.7008647054463522,9,1.0837275090569247,8,0.08111342730873075,2022,3,1,36.06666666666667,0.4685027795315876,0.6527017608225147,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
LOAN00007475,CUST007475,2022-11-18,0.20665855761744042,0.13575958923645737,0.06326831752806826,0.01827271913232274,1.0,1,0.2175082738348362,23,0.9359073775414437,76,0.2111618558955882,2022,11,4,27.966666666666665,0.3116931280519731,0.9394188610709571,0,0,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00007476,CUST007476,2024-07-11,0.12559933769594106,0.25089934923340296,0.059623962821564125,0.6115941562652123,0.7089692569186153,1,0.337969475462826,6,0.9914888838879996,89,0.1711440996559179,2024,7,3,7.933333333333334,0.3983444136231397,0.7196386969453314,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00007477,CUST007477,2024-10-04,0.5299991952537092,0.1812419628205905,0.10454274704904873,0.578729464763411,0.5201973355471947,1,0.6241758061111881,22,0.9809980800319178,56,0.40021837024177853,2024,10,4,5.1,0.24178675858747686,0.6184684381591433,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LOAN00007478,CUST007478,2023-06-13,0.26066609926680767,0.7066187430954942,0.04107409084851242,0.9664902349253179,0.7508638841798827,1,0.7253275078335546,17,0.7037719453014725,47,0.22058935355991327,2023,6,2,21.066666666666666,0.18443671150154034,0.6168395989951265,0,0,0,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False
LOAN00007479,CUST007479,2022-12-01,0.14276793981888022,0.3003282032158911,0.3117192967146929,0.5466435702730896,0.47399707586516804,0,0.5537381226640671,21,0.9451820933210624,9,0.007348345970314475,2022,12,4,27.533333333333335,1.7339586798750426,0.5631555483536078,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False
LOAN00007480,CUST007480,2023-11-19,0.06318782116322991,0.2568497903938875,0.2525910634727451,0.2982479204204849,0.3641217436780667,0,0.696174612952387,7,0.9318345928723352,8,0.16848968597845324,2023,11,4,15.766666666666667,2.0687886353471616,0.5046206376501254,0,1,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False
LOAN00007481,CUST007481,2022-05-17,0.1711663043567977,0.6413573369602918,0.06479546266194958,0.709272073817043,0.9593405462309357,1,0.9012335076191555,3,0.9513478208807287,72,0.3380601984541358,2022,5,2,34.13333333333333,0.35862768487384433,0.7454467871448892,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LOAN00007482,CUST007482,2022-05-19,0.5459675382037815,0.4266829487575856,0.03786853486548142,0.7043301182467133,0.9424348340923305,0,0.6329179064974286,23,0.9987703825317867,7,0.12057284626617133,2022,5,2,34.06666666666667,0.09741274580193733,0.8068454636251269,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00007483,CUST007483,2023-02-24,0.26431832965943663,0.511947777703868,0.05268325943562182,0.7776467613336931,0.5201189797005525,0,0.447908608867705,3,0.9046956904839465,7,0.18047748867404814,2023,2,1,24.7,0.22494387372483618,0.5429009529684732,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007484,CUST007484,2023-07-16,0.2136957482107726,0.08069623237458484,0.0506847514968753,0.06849751449646506,0.4754215986020245,0,0.7029593372181173,13,0.9105687454787039,5,0.109498155549469,2023,7,3,19.966666666666665,0.25182768547345985,0.6118685017493931,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00007485,CUST007485,2024-11-18,0.7162980335703774,0.556140965795234,0.147385405226841,0.34189515634241685,0.661252803397518,1,0.8922398255924254,6,0.7630293211897643,54,0.41842957610676207,2024,11,4,3.6,0.2578044518163166,0.610215389850088,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
LOAN00007486,CUST007486,2023-10-07,0.17803814016853942,0.6592491763422821,0.10676201798716263,0.2970779889188084,0.5789357660381842,0,0.3580336294743349,11,0.9496740153636891,9,0.0838959503728951,2023,10,4,17.2,0.5490049893086976,0.5400973233521783,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
LOAN00007487,CUST007487,2024-09-01,0.12677807426698315,0.3833011126796127,0.20812946296286067,0.8258054365931585,0.3883317535385113,1,0.6045315154540366,22,0.8611657049095263,28,0.30813910776223086,2024,9,3,6.2,1.2536503594598956,0.4946437146231666,0,1,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
LOAN00007488,CUST007488,2023-03-14,0.3231107425463343,0.30918378497353305,0.4134285348209165,0.6688760880551238,0.20206244484037986,1,0.9440784284210719,2,0.8271622043257837,81,0.3511160177993165,2023,3,1,24.1,1.3301685516501673,0.3962987084455786,0,1,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False
LOAN00007489,CUST007489,2023-03-03,0.3264656543220915,0.7101254320216187,0.11965614722588222,0.7393927774636647,0.21934864705926013,1,0.7266681611680641,14,0.8056229553266084,61,0.35791537836198,2023,3,1,24.466666666666665,0.4020712401794024,0.3435729696400078,0,1,1,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00007490,CUST007490,2022-06-07,0.15437028378802375,0.8501702232698103,0.16370949019774034,0.25858067620154235,0.2873127590786498,1,0.9516989663078936,18,0.9662186405421935,11,0.44126718127868286,2022,6,2,33.43333333333333,0.8926609107937856,0.354072584157803,0,1,0,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False
LOAN00007491,CUST007491,2023-01-24,0.128036289654975,0.4167772211155913,1.0,0.5228200594325056,0.32976880972242845,0,0.5421700550470229,14,1.007869332177091,5,0.005079301202254624,2023,1,1,25.733333333333334,5.7940484192095845,0.45399855975018993,0,1,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
LOAN00007492,CUST007492,2023-03-25,0.6187593963474153,0.410779178420979,0.1598863383290497,0.1408625638381406,0.6602029171486345,0,0.5506343845541075,8,1.0679546534504507,8,0.029725388166259716,2023,3,1,23.733333333333334,0.31573292273888065,0.6476198340525846,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True
LOAN00007493,CUST007493,2023-10-02,0.17540580936313108,0.18528570184250684,0.049469016015418144,0.25481306680975935,0.39208933580479893,0,0.2298055490139599,4,1.0629506431168108,7,0.15127495305679095,2023,10,4,17.366666666666667,0.279939813817514,0.5361154315961855,0,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
LOAN00007494,CUST007494,2024-03-11,0.061965066384450415,0.5804298843884528,0.0801255158351239,0.5208579665762798,0.399007542433185,0,0.20515632502580514,9,1.0964368947817555,7,0.1466261381975725,2024,3,1,12.0,0.7100730827299833,0.46152971485743544,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
LOAN00007495,CUST007495,2024-03-12,0.27982416771560226,0.2929013061629526,0.00901210230144582,0.5421658469264156,0.273378240652975,0,0.5055554486680581,10,0.9924339019891243,7,0.22873895257937105,2024,3,1,11.966666666666667,0.06314881245651036,0.4423261256832908,0,1,0,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007496,CUST007496,2023-02-15,0.44315282338699263,0.5174506404491549,0.15568075249293975,0.5794189863321445,0.27824754439117977,0,0.7022891143312916,1,0.9708256408763584,0,0.11721951375112234,2023,2,1,25.0,0.4058258148670127,0.4067881512183661,0,1,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
LOAN00007497,CUST007497,2024-02-23,0.2120204158167734,0.303805533597649,0.046071100361719,0.3529164338656598,0.2711398268935506,1,0.6927133027645009,4,0.9589407531094256,42,0.2203412472593195,2024,2,1,12.566666666666666,0.23358587811855727,0.4391081005727531,0,1,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00007498,CUST007498,2024-04-25,0.3528170203562902,0.516318189640791,0.03013863557217901,0.5863675537440141,0.5831364357853808,1,0.886978477443992,18,0.7183859838653835,75,0.4329603920152956,2024,4,2,10.5,0.11540149013576775,0.5770553200809649,0,0,1,1,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False
LOAN00007499,CUST007499,2024-12-20,0.10024342955933795,0.6183608262955175,0.031158057061082094,0.49504907416360383,0.8791642569912552,1,0.5460575025089359,23,0.9852757537715088,83,0.2881599987756053,2024,12,4,2.533333333333333,0.26147530655989354,0.7102715673965594,0,0,1,0,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False
LOAN00007500,CUST007500,2023-12-30,0.3743370283719626,0.09940507577811479,0.29049355393153703,0.8347944647372968,1.0,1,0.5731443701953849,14,0.9401771059994144,70,0.39920663465182576,2023,12,4,14.4,0.843096611198922,0.9518213340517377,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LOAN00007501,CUST007501,2023-10-27,0.1100965215235057,0.23962176483851802,0.06465894645344514,0.40145894756335937,0.6181015834610066,1,0.51452794354814,22,0.9296813499129355,61,0.10987486068520992,2023,10,4,16.533333333333335,0.4578394499750232,0.666116779419182,0,0,1,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007502,CUST007502,2022-03-17,0.3022695578581699,0.14052490932122816,0.19597914492155963,0.09589484879466321,0.8842549632322416,0,0.30758098270009565,20,1.0401040873661827,1,0.03374714517900289,2022,3,1,36.166666666666664,0.6782339004956419,0.8630041083714484,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
LOAN00007503,CUST007503,2022-09-09,0.40921453604507263,0.7450668050878834,0.13136538992252475,0.6279076423385365,0.3976368817940139,1,0.7793412528628244,5,0.9055268151821353,75,0.24911033651992406,2022,9,3,30.3,0.36858113464272474,0.42793048489391367,0,0,1,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False
LOAN00007504,CUST007504,2024-03-01,0.26195136889025544,0.35198820838658335,0.1076070698630861,0.566938117478372,0.75415353372751,1,0.896683420873945,16,0.7546957699717941,49,0.44979998344898275,2024,3,1,12.333333333333334,0.4278419099131845,0.719017342031172,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False
LOAN00007505,CUST007505,2025-01-08,0.08147928347117028,0.18134550372181074,0.05603921322446713,0.3009236252898452,0.37419000306481115,1,0.6793322665592593,8,0.8726954353902115,25,0.3834964702924517,2025,1,1,1.9,0.46509443227914754,0.5255026429796884,0,1,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00007506,CUST007506,2024-04-22,0.08565019304550953,0.4260597044938678,0.14769086121018266,0.42318751887390815,0.7189188205852327,0,0.7593487426987103,15,0.9028054977196943,6,0.029367252998107194,2024,4,2,10.6,1.09612385360117,0.6776259225356931,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False
LOAN00007507,CUST007507,2023-04-21,0.6738766225559998,0.38026324771127756,0.05332140978351188,0.5361366931002483,0.3878531760533684,0,0.38901862014218075,18,1.028371589289444,1,0.030152694669432916,2023,4,2,22.833333333333332,0.10834205380604037,0.4949610477609,0,1,0,0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False
LOAN00007508,CUST007508,2024-10-17,0.131558180908527,0.8595215835915799,0.10259820465127627,0.4117069476194201,0.40913254204510047,0,0.6942050949009098,2,1.0488162328170354,4,0.16356773272849393,2024,10,4,4.666666666666667,0.6316178456173587,0.41057474793709525,0,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False
LOAN00007509,CUST007509,2023-10-12,0.40855566705808255,0.5759257621198944,0.27955163235145025,0.253046383623117,0.5901990931104489,0,0.6078031911063126,1,0.9895764696724062,4,0.05895892218452537,2023,10,4,17.033333333333335,0.7585697380321488,0.5664015335795929,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LOAN00007510,CUST007510,2025-02-14,0.2656159138018663,0.41540681297040444,0.3472628257718392,0.450705393551333,1.0,1,0.673940043190326,7,0.8648526734076922,48,0.32646528371130956,2025,2,1,0.6666666666666666,1.2941134637950085,0.8440162052085749,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00007511,CUST007511,2025-01-21,0.10481771885425098,0.0697083649882855,0.05269261142471424,0.6859763560302043,0.8294983311502209,0,0.46022295754893255,18,0.9299521267115162,8,0.02506736042788621,2025,1,1,1.4666666666666666,0.39297226473907976,0.8489440515475289,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False
LOAN00007512,CUST007512,2023-10-04,0.16157650578890084,0.5265907745319668,0.1294750296745127,0.4155659558923328,0.4116121840621716,1,0.6971378983559785,20,0.9081812979239898,73,0.5141256517749845,2023,10,4,17.3,0.6966748061305078,0.4792919901509129,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00007513,CUST007513,2025-01-10,0.7167704713269658,0.1339305763535717,0.16219878670756127,0.5400070164658228,0.32597083068421256,1,0.23159643323718584,10,0.7106502253222392,21,0.4195057550151344,2025,1,1,1.8333333333333333,0.2820578103957003,0.5034718222794528,0,1,0,1,1,False,True,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00007514,CUST007514,2024-11-19,1.0,0.4236586120945393,0.11201343404223892,0.4546642386277913,0.38844534491269017,1,0.4882791910518516,11,0.7354527722479588,50,0.2992879936384744,2024,11,4,3.566666666666667,0.14845870266921865,0.4867439935788424,0,1,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
LOAN00007515,CUST007515,2024-03-18,0.19232714210798316,0.3905515695602032,0.1958233435918554,0.2260003266701073,0.7740709999385984,1,0.5829862629219741,11,0.9194339660441821,83,0.42154013277311614,2024,3,1,11.766666666666667,0.9251674289074722,0.7197890009221798,0,0,1,0,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False
LOAN00007516,CUST007516,2022-09-26,0.1821063268189305,0.6419447754424517,0.19810784506035142,0.4709643676268408,0.6617582501774267,1,0.7496130720004273,3,0.8207598450213388,30,0.10040693278419911,2022,9,3,29.733333333333334,0.96835391342123,0.5880423375155199,0,0,0,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False
LOAN00007517,CUST007517,2025-02-15,0.046768459062973736,0.3839831954140646,0.5906442451611718,0.39741522946025204,0.7762671330662628,1,0.8397832921142391,18,0.7676674077080643,42,0.39808199671587013,2025,2,1,0.6333333333333333,5.242460720232808,0.7229743598816024,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False
LOAN00007518,CUST007518,2024-11-04,0.04586735139227609,0.5003390006436593,0.8156682551822447,0.6586715404485731,0.46861291135577643,0,0.4822740423666772,9,0.9813657462317349,9,0.06983289431788021,2024,11,4,4.066666666666666,7.2516566422065285,0.5166273027672788,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LOAN00007519,CUST007519,2024-10-01,0.12108466557516737,0.6143489800626696,0.07192338434527136,0.7621543805375166,0.692712332615839,1,0.6978608677283697,19,0.774101827020864,50,0.2694234470777626,2024,10,4,5.2,0.4789291786703542,0.6118161927978092,0,0,0,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False
LOAN00007520,CUST007520,2025-02-16,0.1737032846201654,0.7027043615475863,0.4931916278914203,0.6854037593702444,0.6756273036431022,1,0.949605422269324,11,0.8217592056487072,32,0.17549653474214072,2025,2,1,0.6,2.4176620138372824,0.5792736007655649,0,0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00007521,CUST007521,2025-01-24,0.239638341220184,0.04885058103668379,0.1390597492944138,0.3344938858282207,0.9380872915576216,0,0.1672594487262293,16,0.9558045539277992,1,0.050537438386813544,2025,1,1,1.3666666666666667,0.5779982977889603,0.9277289216561602,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00007522,CUST007522,2025-02-20,0.3895170670656611,0.40968444348929794,0.07090489824610632,0.24168401417879995,1.0,1,0.5481167391840439,2,0.7487566055838694,26,0.2858989611101469,2025,2,1,0.4666666666666667,0.2181536327691774,0.8459684121321194,0,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00007523,CUST007523,2022-06-19,0.28530425551692995,1.0,0.16615062675987124,0.16552882399744367,0.8426590679146098,1,0.9528123286281341,4,0.9500420019424753,47,0.32455535178244527,2022,6,2,33.03333333333333,0.6045031802297066,0.574701054283225,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
LOAN00007524,CUST007524,2022-11-14,0.393663832208115,0.5052207298591379,0.06658808418326524,0.5308057142142761,0.9376991794280596,1,0.9045872495213317,3,0.9953729522920856,54,0.3264834252101396,2022,11,4,28.1,0.20466979315015632,0.7784607388609643,0,0,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00007525,CUST007525,2022-12-26,0.15082077735050922,0.22670271297479772,0.08244156777477916,0.3401372496841402,0.5989442077154742,0,0.4785398679055254,3,1.010002364107568,4,0.001084052129665945,2022,12,4,26.7,0.4791675800343196,0.6573738969107566,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
LOAN00007526,CUST007526,2024-01-03,0.23182662595040665,0.5327028510401282,0.02285352985985694,0.2525078159925102,0.4196657353019193,1,0.38864774429022464,1,0.751159405959809,54,0.2664152597742478,2024,1,1,14.266666666666667,0.1273084691531895,0.4825135826968977,0,0,0,1,1,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LOAN00007527,CUST007527,2023-09-06,0.18536473302547848,0.19095951240607195,0.09442503326850106,0.919839898841281,0.5961151584988083,1,0.5389822390477909,15,0.7569322001043362,62,0.34627350836936277,2023,9,3,18.233333333333334,0.4782960332898808,0.6644037698445111,0,0,1,1,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00007528,CUST007528,2023-11-27,0.07852735970247611,0.6691508545639082,0.23356943892369575,0.5995723271181148,0.569283667119532,1,0.8069158347820953,12,0.758352165979525,10,0.355070634878722,2023,11,4,15.5,1.7612750977451435,0.532661973327272,0,0,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False
LOAN00007529,CUST007529,2025-03-01,0.022731309391771436,0.27083427897716433,0.1872004617645825,0.5670092680583059,0.5515164277444897,1,0.5926889484197978,4,0.8639489886655389,42,0.1066356037572632,2025,3,1,0.16666666666666666,2.02904565075862,0.6172857476647945,0,0,0,1,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00007530,CUST007530,2022-12-30,0.1437543912312061,0.2715854130614261,0.12830399168076093,0.5561791183594712,0.6014564899683226,1,0.8433613634242524,18,0.8996447615730043,68,0.1802327110114247,2022,12,4,26.566666666666666,0.7395343999447134,0.6478391136343183,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LOAN00007531,CUST007531,2022-06-15,0.0,0.4250334063824225,0.5330914364683726,0.8453731588039679,0.5591385518011911,0,0.5565979100293903,6,1.0426913725665077,3,0.014763993889483304,2022,6,2,33.166666666666664,6.776832345003996,0.5853512293401161,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00007532,CUST007532,2025-02-18,0.09149165406529206,0.608593754040139,0.7975924564186319,0.4577960520867059,0.4833211536409664,1,0.7812738408227767,6,0.7560128822472555,73,0.2345922457968266,2025,2,1,0.5333333333333333,5.476953104502471,0.5011031837832646,0,0,1,1,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00007533,CUST007533,2023-02-01,0.3546769192446438,0.3911202057594912,0.14808776188911604,0.6281349601946578,0.5696724883430363,1,0.6142736131830226,16,0.791724868243765,58,0.3974337828293723,2023,2,1,25.466666666666665,0.4610197444566576,0.5995924922289256,0,0,0,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00007534,CUST007534,2024-06-19,0.2773628608777495,0.7262061097047067,0.46272385318673626,0.6901127726821982,0.8157425511642288,1,0.7819174377003606,7,0.843916747115925,78,0.2979598102091391,2024,6,2,8.666666666666666,1.6613565856504986,0.6442940858004031,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
LOAN00007535,CUST007535,2023-04-03,0.24789577743468344,0.16821975345899048,0.1263249218186716,0.8972365281944223,0.37589720704390844,1,0.6002341649950786,19,0.7163354084010572,50,0.39168507324619783,2023,4,2,23.433333333333334,0.5160648003223872,0.5291417067559809,0,1,0,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00007536,CUST007536,2024-07-27,0.527981433980528,0.7422016490798536,0.09521082547225641,0.4937293529639602,0.9591637525577024,1,0.53990350524135,2,0.7669414755321186,18,0.38007000927488405,2024,7,3,7.4,0.22262378139041525,0.7119179656610606,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00007537,CUST007537,2023-03-22,0.13637266910281026,0.08940313291387454,0.2405008113248525,0.761995584188158,0.8898123752903294,1,0.7542652842831531,10,0.7772500123283413,51,0.3640381250165855,2023,3,1,23.833333333333332,1.3841482405061631,0.8827113374966328,0,0,0,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00007538,CUST007538,2022-06-06,0.3874831977280335,0.2619296026520267,0.07993169165066336,0.09722561632319553,0.6270356179316324,1,0.5305438434843367,16,0.7161626639931781,88,0.4123135697241496,2022,6,2,33.46666666666667,0.24378285158203997,0.6660267352502723,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00007539,CUST007539,2023-05-27,0.1269201851499042,0.037943449590476803,0.0,0.9535889883666222,0.0,1,0.695479125963668,17,0.7172185772916086,56,0.6055337321564211,2023,5,2,21.633333333333333,0.052119804349790515,0.3025230238979183,0,1,0,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007540,CUST007540,2022-06-23,0.2966116500413806,0.7522680561086565,0.06466656445610341,0.5857674901171829,0.029544951950876138,1,0.5161138958966403,20,0.766017860636425,10,0.36707791280425955,2022,6,2,32.9,0.24722221360563762,0.24157979045139558,0,1,0,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LOAN00007541,CUST007541,2023-01-17,0.272258500208717,0.22322974154794994,0.012147413804784984,0.6579643727760688,0.6336121725781864,1,0.8911470760520023,5,0.9489290874421169,25,0.4376250721574643,2023,1,1,25.966666666666665,0.07559195577730562,0.6799581662116229,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
LOAN00007542,CUST007542,2023-05-22,0.2826811768846578,0.8042999975427366,0.05573681149154177,0.21540527867647488,0.7831942776822131,1,0.7296558923220298,14,0.9297434350958391,58,0.4208066663758196,2023,5,2,21.8,0.22499963746738424,0.6050816703940562,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00007543,CUST007543,2022-10-10,0.18205887156908895,0.7341806578997245,0.04630950299298631,0.2013643144187911,1.0,0,0.638690116040862,18,1.0371657337707576,9,0.012941258130819562,2022,10,4,29.266666666666666,0.25876357361395913,0.7352653618436725,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00007544,CUST007544,2024-01-08,0.3051878159310187,0.5531176537508994,0.04664134904028833,0.353809477655612,0.49722596852166784,1,0.4183585721203824,21,0.8425556978881182,23,0.3966086020404926,2024,1,1,14.1,0.1828890729488413,0.5209275550063353,0,0,0,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00007545,CUST007545,2022-12-09,0.321691349100777,0.1355457433225254,0.024319640367427033,0.4983465954918324,0.4684753964092676,1,0.3429589068062884,10,0.8600073091791596,67,0.30174679148877287,2022,12,4,27.266666666666666,0.10536346051898111,0.5954232991506293,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00007546,CUST007546,2024-12-09,0.06378646988264311,0.08818674757194377,0.01975219311407771,0.4388124553292785,0.2829226946845793,1,0.40983462051880104,9,0.751611633729019,50,0.3971880256347197,2024,12,4,2.9,0.22683515229649492,0.4834846663798892,0,1,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
LOAN00007547,CUST007547,2023-09-26,0.43057738522076483,0.22465198766774533,0.04095291867422141,0.40506958176248653,0.7621901248589897,0,0.039360134611497954,3,0.925273373663058,8,0.27602942364032024,2023,9,3,17.566666666666666,0.1260295441448594,0.7601339120971762,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False
LOAN00007548,CUST007548,2024-12-10,0.08143471506825534,0.2396955110660099,0.05684078421516059,0.45131186234133625,0.6060239626775452,1,0.8627950514484861,12,0.9399938910697251,43,0.39030583133762664,2024,12,4,2.8666666666666667,0.47093378255587237,0.6585757870529411,0,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
LOAN00007549,CUST007549,2024-07-28,0.11878614251898395,0.5794086381089998,0.06182179875585461,0.0,0.4783037200899172,1,0.7127391199216446,7,0.9539857880342559,37,0.4053132839878864,2024,7,3,7.366666666666666,0.4234036602895701,0.5047908316677058,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
